epoch,train_loss,validation_loss,learning_rate,seconds
87.0,0.8766943706278802,0.8229319247065794,0.00024317216704174648,19.101559046000148
88.0,0.8887690313310684,0.8201295278475291,0.00024193605804794638,19.391002898999886
89.0,0.8721935202419241,0.8158251586855092,0.00024068986722935616,22.000086355999883
90.0,0.8773459499536943,0.818230230549134,0.00023943373124484226,18.52568099600012
91.0,0.8737859417461372,0.8144592544807426,0.00023816778784387086,17.931426616999943
92.0,0.8808820780184726,0.8156971434745983,0.0002368921758514017,19.121896950000064
93.0,0.8867864279408229,0.8191093741739015,0.0002356070351526647,19.29294036600004
94.0,0.8782170848106327,0.8162367141507748,0.00023431250667781952,20.05685040299977
95.0,0.8735143680411311,0.8096115997616198,0.0002330087323865015,19.560736733999875
96.0,0.8775249269557522,0.8090175122539861,0.00023169585525225394,20.38420554600043
97.0,0.8539751992864063,0.811013379617909,0.00023037401924684938,18.058651928000018
98.0,0.8861015950271023,0.8092692572278201,0.00022904336932450157,20.31006952000007
99.0,0.881750984210655,0.8078668448384058,0.00022770405140596947,20.395618537000246
100.0,0.8722419918694129,0.8027300784374755,0.00022635621236255564,18.859918995000044
101.0,0.8692290613430786,0.8031854792190252,0.00022499999999999994,19.31510065400016
102.0,0.8674841192835925,0.801497895941606,0.00022363556304227106,18.254005080999832
103.0,0.8613844293013045,0.8043032784977103,0.0002222630511152572,19.27131108200001
104.0,0.8742354981303282,0.8045377041004949,0.00022088261473035805,19.741054540000277
105.0,0.8748778017637383,0.8013064948516126,0.00021949440526797923,19.210755947000052
106.0,0.866493080012961,0.8067177748338946,0.00021809857496093196,21.043633725999825
107.0,0.8784114304004558,0.8004645875901486,0.00021669527687773906,18.58311996400016
108.0,0.8481520918411626,0.8025587407991398,0.0002152846649058491,18.9464314249999
109.0,0.8490492049191478,0.7937366051871247,0.00021386689373476084,19.55940048100001
110.0,0.855078534539393,0.797418246889206,0.00021244211883906014,19.417549267999675
111.0,0.8699495153109942,0.7956905318598978,0.00021101049646136998,18.548682173999623
112.0,0.8613927418247823,0.798536055830747,0.00020957218359521704,18.735232027000166
113.0,0.8584924690089266,0.7890863137898387,0.0002081273379678154,18.677799335000145
114.0,0.8656801364377045,0.7870241703221704,0.00020667611802277004,19.19774119800013
115.0,0.8750571946537403,0.7874568803699047,0.00020521868290270169,19.254261309999947
116.0,0.8598461637242049,0.7867418671315521,0.00020375519243179496,18.885100217999934
117.0,0.8365182669319472,0.7901760414546579,0.00020228580709827224,20.01498133599989
118.0,0.8503925832279837,0.783883776408918,0.0002008106880367937,18.713753688999986
119.0,0.8488631128830803,0.7886583788203984,0.00019932999701078742,20.47237879400018
120.0,0.8385868687312911,0.7838089719308726,0.00019784389639471045,19.246600817999933
121.0,0.8356528114097358,0.7846306071101341,0.00019635254915624208,18.689802403000158
122.0,0.8491161482106304,0.7854666866918788,0.00019485611883841297,20.113593265999953
123.0,0.8449666438103577,0.7841311272163733,0.0001933547695416707,20.056665737999992
124.0,0.844962468509084,0.7847502062277717,0.00019184866590588436,19.575864684999942
125.0,0.8372437508695825,0.7851853637287631,0.0001903379730922898,19.05188823699973
126.0,0.860347628052027,0.7840631688505092,0.0001888228567653781,18.98433107799974
127.0,0.8468766971737461,0.7820196943037311,0.00018730348307472816,18.98552246899999
128.0,0.8579289194315626,0.780980006465728,0.0001857800186367871,18.274144982000053
129.0,0.8429690548985894,0.7810282815626475,0.00018425263051659833,18.89492632099973
130.0,0.8329112311080156,0.7781550165046202,0.0001827214862094814,19.78388971000004
131.0,0.8357199817209894,0.7788675545622075,0.00018118675362266388,21.613740330000383
132.0,0.8305355096889045,0.7794939526483223,0.00017964860105686885,18.961928976999843
133.0,0.8417633620215927,0.7747676563774759,0.0001781071971878587,18.65344991300026
134.0,0.8433787854561163,0.7751631340710069,0.0001765627110479375,20.151991563000593
135.0,0.832683984983649,0.7734982028581617,0.00017501531200741534,18.563789281000027
136.0,0.8498831215914889,0.7751942839200266,0.00017346516975603465,18.77736310199998
137.0,0.8357184229406097,0.7756067117392571,0.00017191245428436176,19.228301859000567
138.0,0.8300285767855445,0.7720881494042888,0.00017035733586514567,22.117117193999547
139.0,0.8374391527827786,0.7702469951810236,0.00016879998503464564,19.12585684500027
140.0,0.8227455790031817,0.7699332212970527,0.00016724057257393,18.48756332799985
141.0,0.8284501987414152,0.7698978500531941,0.00016567926949014806,19.44801665399973
142.0,0.8375535805121336,0.7710122942371799,0.0001641162469977772,18.178497344999414
143.0,0.835007748268896,0.7689050996779541,0.00016255167649984736,17.821831774999737
144.0,0.8256038157993513,0.768836220849596,0.00016098572956914478,18.452778089000276
145.0,0.822095635520414,0.7696692725330027,0.00015941857792939706,19.39728500000001
146.0,0.8426198226535908,0.7665953539308902,0.00015785039343644162,18.9001034540006
147.0,0.8176300933870603,0.7651386589877102,0.00015628134805937999,21.273969446000592
148.0,0.8284682202134825,0.7625420263791177,0.00015471161386171922,19.13837663600043
149.0,0.82868698547995,0.7671422233676645,0.00015314136298250354,19.58504752599947
150.0,0.8283701013463005,0.7628375397671308,0.00015157076761743686,21.763584854000328
151.0,0.8163473312540678,0.7647939888036592,0.00015,19.274936519999756
152.0,0.83054509578396,0.7621134256277484,0.00014842923238256314,19.987813102000473
153.0,0.8254763367240808,0.7627872014736524,0.0001468586370174965,18.94672909200017
154.0,0.8113974154987786,0.7599695665091344,0.00014528838613828076,19.572051271999953
155.0,0.8201435687157141,0.7599298686000405,0.00014371865194062004,19.836277102000167
156.0,0.8220746202939782,0.7590629120553581,0.0001421496065635584,18.136148855999636
157.0,0.8136879161724524,0.7599177764510759,0.00014058142207060302,20.95716168800027
158.0,0.8116016399057883,0.7602052655681988,0.00013901427043085527,18.92155539199939
159.0,0.8078353055817262,0.761904464650283,0.00013744832350015267,20.97077766700022
160.0,0.8110655047906146,0.7569664159551478,0.00013588375300222283,20.38022414199986
161.0,0.8257091561201815,0.7579137849521841,0.000134320730509852,18.290311187000043
162.0,0.8290546032002785,0.7578145620736747,0.00013275942742607002,18.820822030000272
163.0,0.8096393400953132,0.7580490177979967,0.00013120001496535436,18.498381222000717
164.0,0.8132868735446707,0.7571177902540148,0.00012964266413485433,19.205604710999978
165.0,0.8063693671493847,0.7576817463400478,0.0001280875457156383,19.234609961000388
166.0,0.8302324117781072,0.7542083963868536,0.0001265348302439654,20.500859239999954
167.0,0.8115399138858014,0.7588915033982933,0.00012498468799258464,20.079731073999938
168.0,0.8097595178538796,0.7594357492490141,0.00012343728895206253,18.44392677399992
169.0,0.812349795710018,0.755345157335795,0.00012189280281214133,18.8931989470002
170.0,0.8117338194948901,0.7532273175110002,0.00012035139894313108,18.53387619299974
171.0,0.8233549303098807,0.7550365309561886,0.0001188132463773361,19.345691808999618
172.0,0.8077943596790541,0.7608603230654626,0.00011727851379051863,18.629592459000378
173.0,0.8130457233302545,0.7545438556652101,0.00011574736948340168,20.23367247600072
174.0,0.8092434179247132,0.7550844829347665,0.00011421998136321291,19.451741185000174
175.0,0.798597915436764,0.7514943840103717,0.00011269651692527183,21.39957281900024
176.0,0.8008221801644354,0.7535541683786258,0.00011117714323462193,18.44746166099958
177.0,0.8060704839050795,0.7540033909832385,0.00010966202690771021,19.084769752000284
178.0,0.8272056442964304,0.7503153558261334,0.00010815133409411562,20.33734486100002
179.0,0.7985819979929031,0.7495236335323406,0.00010664523045832925,19.883642201999464
180.0,0.8094253733493416,0.7502946002155257,0.00010514388116158703,18.113764591999825
181.0,0.8014983110451178,0.750000816590996,0.00010364745084375792,19.260621473000356
182.0,0.8162396152228276,0.7487585796162678,0.00010215610360528952,18.698701293999875
183.0,0.8220878018185189,0.7474631759650704,0.00010067000298921253,19.807211534999624
184.0,0.793481865026697,0.7473114186362728,9.91893119632063e-05,18.88432444299997
185.0,0.8048554816310994,0.7453147992734201,9.771419290172775e-05,19.209705276999557
186.0,0.7997692780941578,0.7474281369325623,9.6244807568205e-05,18.043005549000554
187.0,0.8251149350350406,0.746375954564738,9.478131709729836e-05,18.969620880000548
188.0,0.803099079589028,0.747683716789691,9.332388197722992e-05,19.525595593000617
189.0,0.7990599890450567,0.7484179214928591,9.187266203218457e-05,19.19577810300052
190.0,0.793044682047411,0.7441835580969035,9.04278164047829e-05,19.607305853999605
191.0,0.7862480046791406,0.7478980619012178,8.898950353862997e-05,18.64570785900014
192.0,0.8031906716712296,0.745623922829518,8.755788116093986e-05,19.971139727999798
193.0,0.7976400866250921,0.7447797696852909,8.61331062652391e-05,18.604472975000135
194.0,0.7950899619875874,0.7442916756052994,8.471533509415089e-05,20.800035828000546
195.0,0.8087486414948365,0.7446524675936116,8.330472312226091e-05,18.047816635000345
196.0,0.8023556991811419,0.7433761147585838,8.190142503906799e-05,19.487033246000465
197.0,0.8057378931288391,0.7448343465671846,8.050559473202078e-05,19.629293717999644
198.0,0.8055459907300878,0.7448175546404081,7.911738526964192e-05,19.017266335000386
199.0,0.8068553397607823,0.7440680679791087,7.773694888474269e-05,19.276921595000204
200.0,0.7958541317691217,0.7418085841246821,7.636443695772887e-05,21.11125452899978
201.0,0.7953771515398611,0.7408725300437151,7.499999999999997e-05,19.8601694959998
202.0,0.7981324099301566,0.7432140922612012,7.36437876374443e-05,18.974659139000323
203.0,0.8140791462904411,0.7413966857238491,7.22959485940305e-05,19.944515124000645
204.0,0.7773453224407536,0.7417325315920825,7.095663067549837e-05,19.031343120999736
205.0,0.7961553497260995,0.7405369531590368,6.962598075315055e-05,19.978817144999994
206.0,0.799943958272856,0.7401779586411013,6.8304144747746e-05,18.91003581899986
207.0,0.7737463348778144,0.7390507096148758,6.699126761349841e-05,18.889736176999577
208.0,0.7894366004190315,0.7409987961983778,6.568749332218045e-05,17.915761418999864
209.0,0.7936824705995683,0.7394391995117694,6.439296484733526e-05,18.723227387000406
210.0,0.7998928739712089,0.7388384718702737,6.310782414859815e-05,20.999967233999996
211.0,0.7939814209282944,0.7413629470844033,6.183221215612904e-05,18.736652808000144
212.0,0.7784946388511623,0.7405174837672631,6.0566268755157596e-05,18.590404143999876
213.0,0.7843366351570914,0.7389659543993627,5.931013277064376e-05,18.279104915999596
214.0,0.8034063924248122,0.7393705819977343,5.8063941952053544e-05,19.20959526599927
215.0,0.7838366194957788,0.737380876265352,5.6827832958253434e-05,21.061942647999786
216.0,0.7906985678242942,0.7383538992611239,5.560194134252439e-05,21.057344421999915
217.0,0.7871384014615496,0.7374605613102768,5.4386401537696516e-05,21.633431530000053
218.0,0.7675500430793546,0.7378913289989237,5.318134684140742e-05,18.820632299999488
219.0,0.7902296568844017,0.7381296734757349,5.1986909401484205e-05,18.95145083999978
220.0,0.7882338092267559,0.7378202048119276,5.080322020145217e-05,19.880598419999842
221.0,0.7962654814497663,0.7381144866638876,4.963040904617125e-05,19.00276995400054
222.0,0.7852868833554537,0.734479666379191,4.846860454760089e-05,21.6759020720001
223.0,0.7949740034799715,0.7367128657229485,4.731793411069667e-05,19.75556164199952
224.0,0.7787235349926886,0.7360069656529677,4.617852391943898e-05,17.903195030999996
225.0,0.7906350024269704,0.7362724134943585,4.505049892299515e-05,20.876853755999946
226.0,0.7832190747608788,0.7381849149931397,4.393398282201786e-05,20.85615502499968
227.0,0.7905696646601652,0.73431497668784,4.282909805507951e-05,19.46567947800031
228.0,0.7806574206362251,0.7334484947873297,4.173596578524566e-05,20.433803679999983
229.0,0.7979259734600322,0.7344631544130034,4.0654705886788285e-05,19.023655953000343
230.0,0.8047521963052813,0.7359714296574508,3.958543693203989e-05,20.529529999999795
231.0,0.7937809911516819,0.7357742937462295,3.8528276178390834e-05,18.959012579000046
232.0,0.7826754531188697,0.7351673970991387,3.748333955543105e-05,18.73486671899991
233.0,0.7935899379029022,0.7348521695911048,3.6450741652236544e-05,19.522997877999842
234.0,0.7761393294373935,0.7339362091465372,3.543059570480365e-05,20.318857071999446
235.0,0.7744520772588753,0.7340775556511832,3.4423013583631614e-05,19.761014718000297
236.0,0.7883741428390648,0.7332166781014944,3.342810578145435e-05,19.303522823000094
237.0,0.7813841827798331,0.7328857547465902,3.244598140112403e-05,19.89767414399921
238.0,0.7922977846245597,0.7347489346344711,3.1476748143646455e-05,18.69811520500025
239.0,0.7991467917978663,0.7329939020154526,3.0520512296370546e-05,17.910278363000543
240.0,0.7913632610608408,0.7329498680364637,2.9577378721332833e-05,18.975987136000185
241.0,0.7870541758934451,0.7333563804313133,2.8647450843757884e-05,18.884630271999413
242.0,0.7670781805138952,0.7324173725247137,2.7730830640716837e-05,19.975561319000008
243.0,0.7774108623221848,0.7320450171600079,2.682761862994438e-05,18.477762468000037
244.0,0.7929854434136929,0.7325975492283211,2.5937913858815694e-05,19.766926075999436
245.0,0.7916190823670872,0.73252579107232,2.506181389348507e-05,18.203263878999678
246.0,0.7993617935648213,0.7329475281272754,2.4199414808186396e-05,18.806493811999644
247.0,0.7936581799737621,0.7313589210589407,2.3350811174697727e-05,19.02343141199981
248.0,0.7759351270721424,0.7317198788838059,2.2516096051970423e-05,19.61229246699986
249.0,0.7825570901195704,0.7319516336600579,2.1695360975924e-05,18.351737113000127
250.0,0.7871236929027714,0.7316046453541346,2.0888695949408458e-05,18.308340194000266
251.0,0.7923433652477582,0.7308344433171193,2.0096189432334214e-05,19.4493737949997
252.0,0.7642684665094447,0.7304914796837781,1.9317928331971548e-05,21.180413175000467
253.0,0.7948404609669032,0.7309270783918699,1.8553997993420448e-05,19.56074906200047
254.0,0.7725960375975013,0.7307900335528205,1.7804482190251162e-05,18.8652861569999
255.0,0.7893826264722784,0.7313893253148497,1.7069463115317778e-05,18.736890659999517
256.0,0.7966509475424601,0.729848990196333,1.634902137174482e-05,20.200886008999987
257.0,0.7787875524926836,0.7308262453605809,1.5643235964088085e-05,19.354200323999976
258.0,0.7885062831476362,0.7299337610811238,1.495218428967096e-05,18.850880650999898
259.0,0.802141208822702,0.7299789134198575,1.4275942130097086e-05,20.453312974000255
260.0,0.7802192080284667,0.7309292542396039,1.361458364293971e-05,18.547011087999635
261.0,0.7696088318181618,0.729497483993956,1.2968181353609876e-05,19.79696016700018
262.0,0.7827621994039692,0.7294772265781678,1.2336806147402852e-05,19.25047010900016
263.0,0.7971188657495467,0.7293173361104835,1.1720527261724896e-05,19.945782779999718
264.0,0.7839199025870203,0.7297487649577349,1.111941227850078e-05,19.744808545000524
265.0,0.7838578151439037,0.7300854030675223,1.053352711676229e-05,20.13867861000017
266.0,0.7724949174470875,0.7288994891369877,9.96293602541973e-06,18.336940393000077
267.0,0.7968930823099067,0.7292491564987728,9.407701576216274e-06,19.865502540000307
268.0,0.7777190457976159,0.7290052673884094,8.867884656866175e-06,19.172159265999653
269.0,0.7887745383603095,0.7293149670079863,8.343544464377844e-06,18.62322572300036
270.0,0.7971485997548705,0.7292422066206582,7.83473849856216e-06,18.960893590000524
271.0,0.7721015389595475,0.7299082662357627,7.341522555726964e-06,19.441612921999877
272.0,0.7726069169438042,0.7296158650901581,6.8639507225584704e-06,18.110117035999792
273.0,0.8050743970706032,0.7289863270546345,6.4020753701899085e-06,18.904894340999817
274.0,0.7928688136010366,0.7299096936932612,5.955947148458536e-06,19.161783749999813
275.0,0.785267815173268,0.7298179175983863,5.5256149803512804e-06,18.17165214800025
276.0,0.792889568079098,0.7298868456524424,5.111126056639749e-06,18.695059387000583
277.0,0.798311214251302,0.729371877506546,4.7125258307053354e-06,18.17997809999997
278.0,0.7612571746152732,0.7294395756574379,4.3298580135546015e-06,19.488688176000323
279.0,0.7791550749442588,0.7296067116468874,3.963164569025953e-06,18.743604994000634
280.0,0.7753084719078264,0.7295334523079696,3.6124857091878985e-06,20.233229225000287
281.0,0.7880376990364346,0.7293612237184874,3.2778598899291605e-06,19.277538862000256
282.0,0.7776574860532367,0.7295217482435955,2.9593238067417344e-06,18.734319907999634
283.0,0.7826382758509002,0.7294155308005498,2.656912390696706e-06,19.6188249300003
284.0,0.7791050022939888,0.7295343852795283,2.3706588046137153e-06,18.327586461000465
285.0,0.7948743141006402,0.7294700663139092,2.1005944394242505e-06,18.925797701000192
286.0,0.8031524342102748,0.7293126428729679,1.8467489107293492e-06,19.07668893400023
287.0,0.7836815544142396,0.7292684108050982,1.6091500555517483e-06,19.247723389000384
288.0,0.7792353261646251,0.729210714857089,1.387823929283459e-06,18.33646991200021
289.0,0.7611746571523478,0.7290831021450385,1.182794802828334e-06,19.936690133999946
290.0,0.7771484379181229,0.7290642245394764,9.94085159940532e-07,19.197245045999807
291.0,0.7972840019059476,0.7289675623312118,8.217156947590057e-07,18.681253634999848
292.0,0.7938786383347524,0.7289915818199936,6.657053095379999e-07,18.755095620999782
293.0,0.798702005389501,0.729057647582981,5.260711125743439e-07,18.506243172999348
294.0,0.797653585455815,0.7290702418161806,4.028284163312852e-07,18.94235899999967
295.0,0.7755463357997918,0.7290777153940518,2.9599073575926584e-07,18.793396218000453
296.0,0.7863513261957654,0.7290768452145825,2.0556978681392478e-07,18.32058798699927
297.0,0.7877901202852386,0.7290927025422906,1.3157548517124237e-07,20.263749181000094
298.0,0.7815500711312245,0.7290901773568683,7.401594514025991e-08,19.51908904099946
299.0,0.790181327100253,0.7290853791064801,3.289747877317502e-08,19.139258789999985
300.0,0.7804485678091346,0.7290899075311501,8.22459517317852e-09,19.328299853000317
